0.0004923077 	 0.0000000000 	 0.3412883176 	 38.7002171024 
-0.0004923077 	 0.0000000000 	 0.3412883176 	 38.7002171024 
0.0000000000 	 0.0004923077 	 0.3412883176 	 38.7002170763 
0.0000000000 	 -0.0004923077 	 0.3412883176 	 38.7002170763 
0.0000000000 	 0.0000000000 	 0.3417806253 	 38.7002582884 
0.0000000000 	 0.0000000000 	 0.3407960099 	 38.7001758257 
0.0020504277 	 0.0000000000 	 0.3412883176 	 38.6886372890 
-0.0020504277 	 0.0000000000 	 0.3412883176 	 38.6886372890 
0.0000000000 	 0.0020504277 	 0.3412883176 	 38.6886368355 
0.0000000000 	 -0.0020504277 	 0.3412883176 	 38.6886368355 
0.0000000000 	 0.0000000000 	 0.3433387453 	 38.6888081962 
0.0000000000 	 0.0000000000 	 0.3392378899 	 38.6884648073 
0.0048076923 	 0.0000000000 	 0.3412883176 	 38.6334312227 
-0.0048076923 	 0.0000000000 	 0.3412883176 	 38.6334312227 
0.0000000000 	 0.0048076923 	 0.3412883176 	 38.6334287309 
0.0000000000 	 -0.0048076923 	 0.3412883176 	 38.6334287309 
0.0000000000 	 0.0000000000 	 0.3460960099 	 38.6338291231 
0.0000000000 	 0.0000000000 	 0.3364806253 	 38.6330246707 
0.0089145802 	 0.0000000000 	 0.3412883176 	 38.4695194517 
-0.0089145802 	 0.0000000000 	 0.3412883176 	 38.4695194517 
0.0000000000 	 0.0089145802 	 0.3412883176 	 38.4695108960 
0.0000000000 	 -0.0089145802 	 0.3412883176 	 38.4695108960 
0.0000000000 	 0.0000000000 	 0.3502028978 	 38.4702484902 
0.0000000000 	 0.0000000000 	 0.3323737374 	 38.4687607114 
0.0145412244 	 0.0000000000 	 0.3412883176 	 38.0892490472 
-0.0145412244 	 0.0000000000 	 0.3412883176 	 38.0892490472 
0.0000000000 	 0.0145412244 	 0.3412883176 	 38.0892263549 
0.0000000000 	 -0.0145412244 	 0.3412883176 	 38.0892263549 
0.0000000000 	 0.0000000000 	 0.3558295420 	 38.0904157476 
0.0000000000 	 0.0000000000 	 0.3267470933 	 38.0880035905 
0.0218803419 	 0.0000000000 	 0.3412883176 	 37.3342071498 
-0.0218803419 	 0.0000000000 	 0.3412883176 	 37.3342071498 
0.0000000000 	 0.0218803419 	 0.3412883176 	 37.3341560969 
0.0000000000 	 -0.0218803419 	 0.3412883176 	 37.3341560969 
0.0000000000 	 0.0000000000 	 0.3631686595 	 37.3359113429 
0.0000000000 	 0.0000000000 	 0.3194079757 	 37.3323258728 
0.0311506675 	 0.0000000000 	 0.3412883176 	 35.9967451541 
-0.0311506675 	 0.0000000000 	 0.3412883176 	 35.9967451541 
0.0000000000 	 0.0311506675 	 0.3412883176 	 35.9966428673 
0.0000000000 	 -0.0311506675 	 0.3412883176 	 35.9966428673 
0.0000000000 	 0.0000000000 	 0.3724389851 	 35.9990638465 
0.0000000000 	 0.0000000000 	 0.3101376501 	 35.9940720358 
0.0426009901 	 0.0000000000 	 0.3412883176 	 33.8450832307 
-0.0426009901 	 0.0000000000 	 0.3412883176 	 33.8450832307 
0.0000000000 	 0.0426009901 	 0.3412883176 	 33.8448956191 
0.0000000000 	 -0.0426009901 	 0.3412883176 	 33.8448956191 
0.0000000000 	 0.0000000000 	 0.3838893078 	 33.8480452112 
0.0000000000 	 0.0000000000 	 0.2986873275 	 33.8414723227 
0.0565149137 	 0.0000000000 	 0.3412883176 	 30.6895612899 
-0.0565149137 	 0.0000000000 	 0.3412883176 	 30.6895612899 
0.0000000000 	 0.0565149137 	 0.3412883176 	 30.6892411235 
0.0000000000 	 -0.0565149137 	 0.3412883176 	 30.6892411235 
0.0000000000 	 0.0000000000 	 0.3978032313 	 30.6931127954 
0.0000000000 	 0.0000000000 	 0.2847734040 	 30.6849055030 
0.0732164920 	 0.0000000000 	 0.3412883176 	 26.4965896555 
-0.0732164920 	 0.0000000000 	 0.3412883176 	 26.4965896555 
0.0000000000 	 0.0732164920 	 0.3412883176 	 26.4960764003 
0.0000000000 	 -0.0732164920 	 0.3412883176 	 26.4960764003 
0.0000000000 	 0.0000000000 	 0.4145048096 	 26.5005580872 
0.0000000000 	 0.0000000000 	 0.2680718256 	 26.4908585795 
0.0930769231 	 0.0000000000 	 0.3412883176 	 21.5141183472 
-0.0930769231 	 0.0000000000 	 0.3412883176 	 21.5141183472 
0.0000000000 	 0.0930769231 	 0.3412883176 	 21.5133408037 
0.0000000000 	 -0.0930769231 	 0.3412883176 	 21.5133408037 
0.0000000000 	 0.0000000000 	 0.4343652407 	 21.5181920703 
0.0000000000 	 0.0000000000 	 0.2482113945 	 21.5073909011 
0.1165225307 	 0.0000000000 	 0.3412883176 	 16.3048304081 
-0.1165225307 	 0.0000000000 	 0.3412883176 	 16.3048304081 
0.0000000000 	 0.1165225307 	 0.3412883176 	 16.3037121242 
0.0000000000 	 -0.1165225307 	 0.3412883176 	 16.3037121242 
0.0000000000 	 0.0000000000 	 0.4578108483 	 16.3085815067 
0.0000000000 	 0.0000000000 	 0.2247657869 	 16.2972948095 
0.1440443213 	 0.0000000000 	 0.3412883176 	 11.5712609378 
-0.1440443213 	 0.0000000000 	 0.3412883176 	 11.5712609378 
0.0000000000 	 0.1440443213 	 0.3412883176 	 11.5697268635 
0.0000000000 	 -0.1440443213 	 0.3412883176 	 11.5697268635 
0.0000000000 	 0.0000000000 	 0.4853326390 	 11.5742272248 
0.0000000000 	 0.0000000000 	 0.1972439963 	 11.5631587346 
0.1762094735 	 0.0000000000 	 0.3412883176 	 7.8151708387 
-0.1762094735 	 0.0000000000 	 0.3412883176 	 7.8151708387 
0.0000000000 	 0.1762094735 	 0.3412883176 	 7.8131555949 
0.0000000000 	 -0.1762094735 	 0.3412883176 	 7.8131555949 
0.0000000000 	 0.0000000000 	 0.5174977911 	 7.8169713179 
0.0000000000 	 0.0000000000 	 0.1650788441 	 7.8067105935 
0.2136752137 	 0.0000000000 	 0.3412883176 	 5.1093481695 
-0.2136752137 	 0.0000000000 	 0.3412883176 	 5.1093481695 
0.0000000000 	 0.2136752137 	 0.3412883176 	 5.1068160956 
0.0000000000 	 -0.2136752137 	 0.3412883176 	 5.1068160956 
0.0000000000 	 0.0000000000 	 0.5549635313 	 5.1097718916 
0.0000000000 	 0.0000000000 	 0.1276131040 	 5.1006863407 
0.1233654421 	 0.1233654421 	 0.4646537598 	 5.1094885278 
0.1233654421 	 0.1233654421 	 0.2179228755 	 5.1047443876 
0.1233654421 	 -0.1233654421 	 0.4646537598 	 5.1094885278 
0.1233654421 	 -0.1233654421 	 0.2179228755 	 5.1047443876 
-0.1233654421 	 0.1233654421 	 0.4646537598 	 5.1094885278 
-0.1233654421 	 0.1233654421 	 0.2179228755 	 5.1047443876 
-0.1233654421 	 -0.1233654421 	 0.4646537598 	 5.1094885278 
-0.1233654421 	 -0.1233654421 	 0.2179228755 	 5.1047443876 
0.1897593662 	 0.0982266759 	 0.3412883176 	 5.1088023740 
0.1897593662 	 -0.0982266759 	 0.3412883176 	 5.1088023740 
-0.1897593662 	 0.0982266759 	 0.3412883176 	 5.1088023740 
-0.1897593662 	 -0.0982266759 	 0.3412883176 	 5.1088023740 
0.0000000000 	 0.1897593662 	 0.4395149936 	 5.1080982905 
0.0000000000 	 0.1897593662 	 0.2430616417 	 5.1048477567 
0.0000000000 	 -0.1897593662 	 0.4395149936 	 5.1080982905 
0.0000000000 	 -0.1897593662 	 0.2430616417 	 5.1048477567 
0.0982266759 	 0.0000000000 	 0.5310476839 	 5.1101245516 
-0.0982266759 	 0.0000000000 	 0.5310476839 	 5.1101245516 
0.0982266759 	 0.0000000000 	 0.1515289514 	 5.1020685563 
-0.0982266759 	 0.0000000000 	 0.1515289514 	 5.1020685563 
0.0982266759 	 0.1897593662 	 0.3412883176 	 5.1073403667 
-0.0982266759 	 0.1897593662 	 0.3412883176 	 5.1073403667 
0.0982266759 	 -0.1897593662 	 0.3412883176 	 5.1073403667 
-0.0982266759 	 -0.1897593662 	 0.3412883176 	 5.1073403667 
0.1897593662 	 0.0000000000 	 0.4395149936 	 5.1105509522 
0.1897593662 	 0.0000000000 	 0.2430616417 	 5.1063983418 
-0.1897593662 	 0.0000000000 	 0.4395149936 	 5.1105509522 
-0.1897593662 	 0.0000000000 	 0.2430616417 	 5.1063983418 
0.0000000000 	 0.0982266759 	 0.5310476839 	 5.1093482406 
0.0000000000 	 -0.0982266759 	 0.5310476839 	 5.1093482406 
0.0000000000 	 0.0982266759 	 0.1515289514 	 5.1017635194 
0.0000000000 	 -0.0982266759 	 0.1515289514 	 5.1017635194 
0.2572056515 	 0.0000000000 	 0.3412883176 	 3.2125051518 
-0.2572056515 	 0.0000000000 	 0.3412883176 	 3.2125051518 
0.0000000000 	 0.2572056515 	 0.3412883176 	 3.2095013919 
0.0000000000 	 -0.2572056515 	 0.3412883176 	 3.2095013919 
0.0000000000 	 0.0000000000 	 0.5984939691 	 3.2115770579 
0.0000000000 	 0.0000000000 	 0.0840826661 	 3.2038648556 
0.1484977521 	 0.1484977521 	 0.4897860698 	 3.2116053245 
0.1484977521 	 0.1484977521 	 0.1927905655 	 3.2081366009 
0.1484977521 	 -0.1484977521 	 0.4897860698 	 3.2116053245 
0.1484977521 	 -0.1484977521 	 0.1927905655 	 3.2081366009 
-0.1484977521 	 0.1484977521 	 0.4897860698 	 3.2116053245 
-0.1484977521 	 0.1484977521 	 0.1927905655 	 3.2081366009 
-0.1484977521 	 -0.1484977521 	 0.4897860698 	 3.2116053245 
-0.1484977521 	 -0.1484977521 	 0.1927905655 	 3.2081366009 
0.2284176090 	 0.1182376549 	 0.3412883176 	 3.2118473389 
0.2284176090 	 -0.1182376549 	 0.3412883176 	 3.2118473389 
-0.2284176090 	 0.1182376549 	 0.3412883176 	 3.2118473389 
-0.2284176090 	 -0.1182376549 	 0.3412883176 	 3.2118473389 
0.0000000000 	 0.2284176090 	 0.4595259725 	 3.2100146009 
0.0000000000 	 0.2284176090 	 0.2230506627 	 3.2081963130 
0.0000000000 	 -0.2284176090 	 0.4595259725 	 3.2100146009 
0.0000000000 	 -0.2284176090 	 0.2230506627 	 3.2081963130 
0.1182376549 	 0.0000000000 	 0.5697059267 	 3.2121061726 
-0.1182376549 	 0.0000000000 	 0.5697059267 	 3.2121061726 
0.1182376549 	 0.0000000000 	 0.1128707086 	 3.2053318781 
-0.1182376549 	 0.0000000000 	 0.1128707086 	 3.2053318781 
0.1182376549 	 0.2284176090 	 0.3412883176 	 3.2101127705 
-0.1182376549 	 0.2284176090 	 0.3412883176 	 3.2101127705 
0.1182376549 	 -0.2284176090 	 0.3412883176 	 3.2101127705 
